source_ip,dest_ip,packet_size,time_diff
2.21.41.13,10.8.0.6,639,0.007147000000031767
2.21.41.13,10.8.0.6,1059,0.000325999999972737
2.21.41.13,10.8.0.6,911,0.0021140000000059445
2.21.41.13,10.8.0.6,1299,0.00034300000004350295
2.21.41.13,10.8.0.6,1272,0.0029619999999681568
10.8.0.6,2.21.41.13,434,0.021745000000009895
10.8.0.6,2.21.41.13,433,0.000582999999949152
2.21.41.13,10.8.0.6,947,0.01990699999998924
2.21.41.13,10.8.0.6,1108,0.0004220000000145774
10.8.0.6,2.21.41.13,439,0.015635000000031596
10.8.0.6,2.21.41.13,440,0.003096999999968375
10.8.0.6,2.21.41.13,439,0.0005490000000349937
10.8.0.6,2.21.41.13,449,0.001010000000007949
2.21.41.13,10.8.0.6,1299,0.018701000000021395
2.21.41.13,10.8.0.6,1213,7.799999997359919e-05
2.21.41.13,10.8.0.6,1024,0.00014500000003181412
2.21.41.13,10.8.0.6,528,0.002787999999952717
10.8.0.6,2.21.41.13,435,0.010032999999964431
10.8.0.6,2.21.41.13,532,0.00046500000001969966
2.21.41.13,10.8.0.6,1171,0.011976000000004206
2.21.41.13,10.8.0.6,404,0.0014770000000225991
10.8.0.6,157.185.188.1,581,16.519835
157.185.188.1,10.8.0.6,613,16.628807999999992
10.8.0.6,192.229.133.187,480,64.38667500000003
10.8.0.6,192.229.133.187,485,0.000509999999962929
10.8.0.6,192.229.133.187,485,0.0004870000000209984
10.8.0.6,192.229.133.187,485,0.0007989999999722386
10.8.0.6,192.229.133.187,485,0.0005060000000298714
192.229.133.187,10.8.0.6,534,64.43424299999998
192.229.133.187,10.8.0.6,511,0.003339000000039505
192.229.133.187,10.8.0.6,710,0.029050999999981286
192.229.133.187,10.8.0.6,359,0.29998699999998735
192.229.133.187,10.8.0.6,321,0.004315000000019609
10.8.0.6,47.246.16.233,735,0
47.246.16.233,10.8.0.6,404,0
10.8.0.6,180.179.9.91,595,369.314321
180.179.9.91,10.8.0.6,535,369.31494499999997
10.8.0.6,157.185.188.1,1013,418.580579
157.185.188.1,10.8.0.6,789,418.28973900000005
10.8.0.6,157.185.188.1,712,36.81740400000001
157.185.188.1,10.8.0.6,880,37.41066599999999
10.8.0.6,157.185.188.1,310,0.794161000000031
157.185.188.1,10.8.0.6,699,0.34525299999995696
10.8.0.6,23.56.186.184,440,804.442981
23.56.186.184,10.8.0.6,1025,804.442713
10.8.0.6,47.89.0.199,1038,0
47.89.0.199,10.8.0.6,654,0
10.8.0.6,157.185.188.1,746,50.700305999999955
10.8.0.6,157.185.188.1,421,1.1134490000000596
157.185.188.1,10.8.0.6,648,52.63729599999999
10.8.0.6,157.185.188.1,541,2.66279099999997
10.8.0.6,157.185.188.1,477,0.21005999999999858
157.185.188.1,10.8.0.6,794,1.8483889999999974
10.8.0.6,180.179.9.91,605,439.508561
10.8.0.6,180.179.9.91,594,0.01168900000004669
180.179.9.91,10.8.0.6,535,439.509378
180.179.9.91,10.8.0.6,535,0.013069999999970605
157.185.188.1,10.8.0.6,646,0.6296120000000656
10.8.0.6,157.185.188.1,858,3.0309349999999995
10.8.0.6,157.185.188.1,1211,0.026852999999960048
157.185.188.1,10.8.0.6,232,2.8195009999999456
157.185.188.1,10.8.0.6,1034,0.6143799999999828
10.8.0.6,157.185.188.1,232,2.612573999999995
157.185.188.1,10.8.0.6,716,1.826628000000028
10.8.0.6,157.185.188.1,506,0.7554780000000392
157.185.188.1,10.8.0.6,643,1.1594539999999824
10.8.0.6,157.185.188.1,1132,99.97672
10.8.0.6,157.185.188.1,615,0.003898000000049251
10.8.0.6,157.185.188.1,855,0.1544419999999036
157.185.188.1,10.8.0.6,1177,99.406115
157.185.188.1,10.8.0.6,1173,0.027521999999976288
157.185.188.1,10.8.0.6,276,1.2374600000000555
10.8.0.6,47.89.0.199,1198,252.1890299999999
47.89.0.199,10.8.0.6,309,252.18990300000007
10.8.0.6,47.89.0.199,1198,0.5256550000001425
47.89.0.199,10.8.0.6,309,0.5272979999999734
10.8.0.6,157.185.188.1,65,181.89361899999994
157.185.188.1,10.8.0.6,1110,180.79582700000003
10.8.0.6,157.185.188.1,1303,8.106756000000132
10.8.0.6,157.185.188.1,305,0.003161999999974796
157.185.188.1,10.8.0.6,640,8.07842699999992
157.185.188.1,10.8.0.6,298,0.0033809999999903084
10.8.0.6,67.199.248.11,688,0
67.199.248.11,10.8.0.6,572,0
10.8.0.6,47.89.0.199,1198,72.63553699999989
47.89.0.199,10.8.0.6,309,72.63244999999984
10.8.0.6,157.185.188.1,1322,84.9848320000001
10.8.0.6,157.185.188.1,791,0.11874899999997979
157.185.188.1,10.8.0.6,246,85.02632900000003
157.185.188.1,10.8.0.6,132,0.13016399999992245
10.8.0.6,157.185.188.1,359,2.277848999999833
10.8.0.6,157.185.188.1,326,0.11328900000012254
157.185.188.1,10.8.0.6,247,2.2682819999999992
157.185.188.1,10.8.0.6,65,0.11962900000003174
10.8.0.6,157.185.129.21,1261,1202.9651
157.185.129.21,10.8.0.6,971,1202.8676779999998
10.8.0.6,157.185.129.21,645,0.2133080000000973
157.185.129.21,10.8.0.6,116,0.4313830000000962
10.8.0.6,157.185.129.21,689,1.3505239999999503
10.8.0.6,157.185.129.21,711,0.004505999999992127
10.8.0.6,157.185.129.21,1306,0.1523299999998926
157.185.129.21,10.8.0.6,672,1.1597870000000512
157.185.129.21,10.8.0.6,684,0.0020600000000285945
157.185.129.21,10.8.0.6,1240,0.15417999999999665
10.8.0.6,157.185.129.21,569,0.3343880000002173
157.185.129.21,10.8.0.6,1245,0.3342199999999593
10.8.0.6,157.185.129.21,347,4.615458999999873
10.8.0.6,157.185.129.21,365,0.01269600000000537
10.8.0.6,157.185.129.21,344,0.03605199999992692
10.8.0.6,157.185.129.21,576,0.039258000000018
157.185.129.21,10.8.0.6,1244,4.615006999999878
157.185.129.21,10.8.0.6,1247,0.014104999999972279
10.8.0.6,157.185.129.21,465,0.15157799999997223
157.185.129.21,10.8.0.6,1249,0.07603200000016841
157.185.129.21,10.8.0.6,148,0.0004629999998542189
10.8.0.6,157.185.129.21,370,0.13622300000020005
157.185.129.21,10.8.0.6,1244,0.286017000000129
157.185.129.21,10.8.0.6,1180,0.057305999999925916
10.8.0.6,157.185.129.21,365,0.4137359999999717
157.185.129.21,10.8.0.6,1243,0.35934500000007574
10.8.0.6,157.185.129.21,359,0.2416529999998147
157.185.129.21,10.8.0.6,595,0.599523999999974
10.8.0.6,157.185.129.21,1280,0.7453250000000935
157.185.129.21,10.8.0.6,1245,0.3838590000000295
10.8.0.6,157.185.129.21,438,0.5163820000000214
10.8.0.6,157.185.129.21,561,0.043012000000089756
10.8.0.6,157.185.129.21,443,0.010468999999829975
157.185.129.21,10.8.0.6,1245,0.5612569999998414
10.8.0.6,157.185.129.21,417,0.544510000000173
10.8.0.6,157.185.129.21,428,0.004363000000012107
157.185.129.21,10.8.0.6,779,0.5171860000000379
157.185.129.21,10.8.0.6,847,0.07956400000011854
157.185.129.21,10.8.0.6,401,0.05168499999990672
157.185.129.21,10.8.0.6,1032,0.16048000000000684
10.8.0.6,47.74.139.35,535,0
47.74.139.35,10.8.0.6,1019,0
10.8.0.6,23.56.186.184,205,439.1375059999999
23.56.186.184,10.8.0.6,1097,439.137605
10.8.0.6,23.56.186.184,205,0.05356700000015735
23.56.186.184,10.8.0.6,765,0.05364399999984926
10.8.0.6,23.56.186.184,205,0.03341699999987213
23.56.186.184,10.8.0.6,1235,0.034760000000005675
10.8.0.6,23.56.186.184,205,0.026933000000099128
23.56.186.184,10.8.0.6,1135,0.025943999999981315
10.8.0.6,23.56.186.184,205,0.02589199999988523
23.56.186.184,10.8.0.6,885,0.025523000000021057
10.8.0.6,23.56.186.184,205,0.0373530000001665
23.56.186.184,10.8.0.6,865,0.03721100000007027
10.8.0.6,157.185.188.1,394,136.29253199999994
157.185.188.1,10.8.0.6,308,136.24281399999995
10.8.0.6,47.246.16.233,1003,1004.748912
47.246.16.233,10.8.0.6,60,1004.758005
10.8.0.6,213.244.178.250,498,0
10.8.0.6,213.244.178.250,688,6.299999995462713e-05
213.244.178.250,10.8.0.6,828,0
213.244.178.250,10.8.0.6,1302,0.015155000000049768
10.8.0.6,213.244.178.250,435,0.2380120000000261
213.244.178.250,10.8.0.6,538,0.2149899999999434
10.8.0.6,213.244.178.250,601,0.13421200000016142
213.244.178.250,10.8.0.6,1368,0.13698100000010527
10.8.0.6,8.37.239.2,842,1089.768258
10.8.0.6,213.244.178.250,817,0.07591000000002168
10.8.0.6,8.37.239.2,842,0.024278999999978623
213.244.178.250,10.8.0.6,435,0.09951999999998407
8.37.239.2,10.8.0.6,266,1089.7787170000001
10.8.0.6,47.246.15.248,547,0
8.37.239.2,10.8.0.6,266,0.03211199999987002
47.246.15.248,10.8.0.6,980,0
10.8.0.6,213.244.178.250,484,0.5003619999999955
10.8.0.6,213.244.178.250,448,0.0016399999999521242
213.244.178.250,10.8.0.6,805,0.4732810000000427
213.244.178.250,10.8.0.6,1229,0.0002259999998841522
10.8.0.6,198.11.190.7,1184,0
10.8.0.6,8.37.239.2,845,0.752804999999853
8.37.239.2,10.8.0.6,266,0.7547400000000835
198.11.190.7,10.8.0.6,447,0
10.8.0.6,213.244.178.250,444,1.6810140000000047
10.8.0.6,213.244.178.250,470,0.00501099999996768
213.244.178.250,10.8.0.6,587,1.6807550000000901
213.244.178.250,10.8.0.6,636,0.005003999999871667
10.8.0.6,157.185.188.1,986,69.14500700000008
157.185.188.1,10.8.0.6,482,72.8393950000002
10.8.0.6,157.185.188.1,1282,11.083167999999887
10.8.0.6,157.185.188.1,1115,0.21902300000010655
157.185.188.1,10.8.0.6,554,7.7599599999998645
157.185.188.1,10.8.0.6,875,0.17762199999992845
10.8.0.6,157.185.188.1,338,0.9105869999998504
10.8.0.6,180.179.9.91,592,601.656336
157.185.188.1,10.8.0.6,615,0.5966970000001766
180.179.9.91,10.8.0.6,535,601.656508
10.8.0.6,157.185.188.1,959,23.552196000000095
157.185.188.1,10.8.0.6,428,23.565853999999945
10.8.0.6,157.185.188.1,278,7.43486299999995
157.185.188.1,10.8.0.6,428,7.404536999999891
10.8.0.6,157.185.188.1,857,82.48899600000004
157.185.188.1,10.8.0.6,522,82.63817900000004
10.8.0.6,157.185.188.1,278,6.798631999999998
157.185.188.1,10.8.0.6,522,6.78078800000003
10.8.0.6,157.185.188.1,1359,32.66748400000006
157.185.188.1,10.8.0.6,243,32.577178
10.8.0.6,157.185.188.1,518,6.5987149999998564
10.8.0.6,157.185.188.1,389,0.00011400000016692502
157.185.188.1,10.8.0.6,244,6.601368999999977
157.185.188.1,10.8.0.6,243,0.05335700000000543
10.8.0.6,157.185.188.1,446,6.380853999999999
157.185.188.1,10.8.0.6,810,7.403995000000123
10.8.0.6,157.185.188.1,481,1.8038589999998749
157.185.188.1,10.8.0.6,1068,0.8505040000000008
10.8.0.6,157.185.188.1,837,1.832700000000159
157.185.188.1,10.8.0.6,1109,1.7461819999998625
10.8.0.6,157.185.188.1,548,0.7875599999999849
10.8.0.6,157.185.188.1,990,0.013279999999895153
10.8.0.6,157.185.188.1,564,0.004670000000032815
157.185.188.1,10.8.0.6,507,0.7235319999999774
157.185.188.1,10.8.0.6,692,0.014840000000049258
10.8.0.6,8.37.239.2,828,248.998695
10.8.0.6,8.37.239.2,828,0.009989000000132364
157.185.188.1,10.8.0.6,924,0.08092000000010557
8.37.239.2,10.8.0.6,266,248.9843639999999
8.37.239.2,10.8.0.6,266,0.018608000000085667
10.8.0.6,157.185.188.1,901,0.5835210000000188
10.8.0.6,8.37.239.2,831,0.40211599999997816
10.8.0.6,157.185.188.1,567,0.14970199999993383
10.8.0.6,157.185.188.1,321,0.05148000000008324
157.185.188.1,10.8.0.6,973,0.5498249999998279
8.37.239.2,10.8.0.6,266,0.3916639999999916
157.185.188.1,10.8.0.6,589,0.14014000000020133
157.185.188.1,10.8.0.6,714,0.0779779999998027
10.8.0.6,157.185.188.1,979,0.28993999999988773
157.185.188.1,10.8.0.6,518,0.21244900000010603
10.8.0.6,157.185.188.1,450,3.485826999999972
157.185.188.1,10.8.0.6,785,3.7814590000000408
10.8.0.6,157.185.188.1,512,1.4087329999999838
10.8.0.6,157.185.188.1,402,0.006738000000041211
157.185.188.1,10.8.0.6,972,1.1614689999998973
157.185.188.1,10.8.0.6,327,0.27462500000001455
10.8.0.6,157.185.188.1,330,2.03966400000013
157.185.188.1,10.8.0.6,1176,1.7537649999999303
10.8.0.6,157.185.188.1,379,0.2631549999998697
157.185.188.1,10.8.0.6,333,0.24602500000014516
10.8.0.6,157.185.188.1,337,2.1461790000000747
10.8.0.6,157.185.188.1,449,0.014681999999993423
157.185.188.1,10.8.0.6,825,2.144463999999971
157.185.188.1,10.8.0.6,260,0.0319609999999102
10.8.0.6,157.185.188.1,1246,0.7647589999999127
10.8.0.6,157.185.188.1,387,0.14239400000019486
157.185.188.1,10.8.0.6,992,0.7639920000001439
157.185.188.1,10.8.0.6,179,0.14285900000004403
10.8.0.6,157.185.188.1,313,0.2591449999999895
10.8.0.6,157.185.188.1,358,0.01926599999978862
10.8.0.6,157.185.188.1,657,0.01130700000021534
157.185.188.1,10.8.0.6,55,0.3788689999998951
10.8.0.6,157.185.188.1,394,0.343494999999848
10.8.0.6,157.185.188.1,549,0.0031300000000555883
157.185.188.1,10.8.0.6,245,0.10986000000002605
157.185.188.1,10.8.0.6,397,0.11750899999992725
157.185.188.1,10.8.0.6,510,0.0006399999999757711
10.8.0.6,95.100.96.163,830,0
95.100.96.163,10.8.0.6,300,0
10.8.0.6,157.185.188.1,317,0.7237609999999677
157.185.188.1,10.8.0.6,1281,1.0215700000001107
10.8.0.6,157.185.188.1,313,2.4062240000000656
10.8.0.6,157.185.188.1,480,0.10161199999993187
157.185.188.1,10.8.0.6,47,2.215404000000035
157.185.188.1,10.8.0.6,45,0.005515999999943233
10.8.0.6,157.185.188.1,537,0.45966100000009646
157.185.188.1,10.8.0.6,531,0.46211700000003475
10.8.0.6,188.125.66.33,774,0
188.125.66.33,10.8.0.6,546,0
10.8.0.6,157.185.188.1,716,2.57545099999993
157.185.188.1,10.8.0.6,1227,2.5776710000000094
10.8.0.6,157.185.188.1,311,0.526730999999927
157.185.188.1,10.8.0.6,296,0.5246439999998529
10.8.0.6,157.185.188.1,311,0.30147600000009334
157.185.188.1,10.8.0.6,64,0.30065700000000106
10.8.0.6,157.185.188.1,1105,0.5706450000000132
10.8.0.6,157.185.188.1,408,0.015848000000005413
157.185.188.1,10.8.0.6,776,0.5908520000000408
157.185.188.1,10.8.0.6,994,0.11489400000004935
10.8.0.6,157.185.188.1,422,1.3981939999998758
10.8.0.6,95.100.96.163,829,8.986229999999978
95.100.96.163,10.8.0.6,300,8.986268999999993
157.185.188.1,10.8.0.6,102,1.2827939999999671
10.8.0.6,157.185.188.1,311,0.48834900000019843
10.8.0.6,157.185.188.1,500,0.1496709999998984
157.185.188.1,10.8.0.6,1168,0.502337000000125
157.185.188.1,10.8.0.6,202,0.167835999999852
10.8.0.6,157.185.188.1,454,1.7741430000000946
157.185.188.1,10.8.0.6,572,1.7693610000001172
10.8.0.6,157.185.188.1,436,0.1937159999999949
157.185.188.1,10.8.0.6,154,0.17044899999996233
10.8.0.6,130.211.33.240,766,0
130.211.33.240,10.8.0.6,466,0
10.8.0.6,47.89.0.199,1198,482.24863099999993
47.89.0.199,10.8.0.6,309,482.2510400000001
10.8.0.6,157.185.188.1,790,1.0094589999998789
157.185.188.1,10.8.0.6,548,1.1358439999999064
10.8.0.6,157.185.188.1,300,0.5555050000000392
157.185.188.1,10.8.0.6,154,0.41368499999998676
10.8.0.6,157.185.188.1,336,0.1908650000000307
10.8.0.6,47.89.0.199,1198,1.0559140000000298
47.89.0.199,10.8.0.6,309,1.0458109999999579
157.185.188.1,10.8.0.6,945,0.4028650000000198
10.8.0.6,157.185.188.1,322,0.7355629999999564
10.8.0.6,157.185.188.1,586,0.018610000000080618
157.185.188.1,10.8.0.6,1017,0.5637140000001182
157.185.188.1,10.8.0.6,1187,0.044817999999850144
10.8.0.6,157.185.188.1,354,1.0738409999999021
157.185.188.1,10.8.0.6,816,1.0626200000001518
10.8.0.6,157.185.188.1,433,0.9168010000000777
157.185.188.1,10.8.0.6,506,0.8895579999998517
10.8.0.6,157.185.188.1,343,1.6699659999999312
157.185.188.1,10.8.0.6,1304,1.6397410000001855
10.8.0.6,8.37.239.129,626,1650.052243
8.37.239.129,10.8.0.6,259,1650.033988
10.8.0.6,168.235.205.6,730,0
10.8.0.6,168.235.205.6,730,0.00019399999996494444
168.235.205.6,10.8.0.6,1191,0
