source_ip,dest_ip,packet_size,time_diff
45.55.28.115,10.8.0.6,1348,0.20047400000021298
10.8.0.6,54.72.199.154,682,0.819445000000087
54.72.199.154,10.8.0.6,706,0.8182080000001406
10.8.0.6,52.211.95.198,569,0
52.211.95.198,10.8.0.6,1380,0
45.55.28.115,10.8.0.6,264,9.919970999999805
10.8.0.6,154.8.131.172,489,0
154.8.131.172,10.8.0.6,492,0
10.8.0.6,205.178.189.131,469,0
205.178.189.131,10.8.0.6,400,0
10.8.0.6,74.123.154.158,478,0
10.8.0.6,74.123.154.158,555,0.5438420000000406
10.8.0.6,209.197.3.15,474,0
209.197.3.15,10.8.0.6,306,0
74.123.154.158,10.8.0.6,568,0
10.8.0.6,74.123.154.158,587,0.1093949999999495
74.123.154.158,10.8.0.6,351,0.04197199999998702
10.8.0.6,74.123.154.158,564,0.0325780000002851
10.8.0.6,74.123.154.158,580,0.0024839999996402184
10.8.0.6,74.123.154.158,551,0.005302000000028784
10.8.0.6,74.123.154.158,616,0.01007400000025882
10.8.0.6,74.123.154.158,618,7.199999981821747e-05
10.8.0.6,74.123.153.33,408,0
74.123.154.158,10.8.0.6,148,0.10654200000044511
74.123.154.158,10.8.0.6,448,0.03223199999956705
74.123.154.158,10.8.0.6,99,0.006432000000131666
74.123.154.158,10.8.0.6,637,0.014572000000043772
10.8.0.6,74.123.154.158,564,0.15707700000029945
10.8.0.6,74.123.153.33,637,0.21921800000018266
74.123.154.158,10.8.0.6,744,0.15619100000003527
74.123.153.33,10.8.0.6,1159,0
10.8.0.6,74.123.154.158,1165,0.292308999999932
74.123.153.33,10.8.0.6,755,0.06256100000018705
10.8.0.6,74.123.154.158,645,0.08996999999999389
74.123.154.158,10.8.0.6,557,0.2977329999998801
10.8.0.6,74.123.154.158,763,0.07965999999987616
74.123.154.158,10.8.0.6,800,0.14190600000029008
74.123.154.158,10.8.0.6,194,0.08444099999996979
10.8.0.6,74.123.154.158,651,0.21925700000019788
10.8.0.6,74.123.154.158,742,0.022523999999975786
10.8.0.6,74.123.154.158,695,0.012897999999950116
74.123.154.158,10.8.0.6,476,0.08683900000005451
74.123.154.158,10.8.0.6,96,0.07220099999995
10.8.0.6,74.123.153.33,751,0.701441000000159
74.123.153.33,10.8.0.6,988,0.6403230000000804
10.8.0.6,74.123.154.158,633,0.26634500000000116
74.123.154.158,10.8.0.6,538,0.3012869999997747
10.8.0.6,74.123.154.158,676,0.29466699999966295
10.8.0.6,74.123.154.158,671,0.02174200000035853
74.123.154.158,10.8.0.6,274,0.2952260000001843
10.8.0.6,74.123.154.158,671,0.18401399999993373
10.8.0.6,74.123.154.158,665,0.024975999999696796
10.8.0.6,74.123.154.158,664,0.00020500000027823262
74.123.154.158,10.8.0.6,280,0.20475200000009863
10.8.0.6,74.123.154.158,703,0.13135000000011132
74.123.154.158,10.8.0.6,219,0.022052999999687017
74.123.154.158,10.8.0.6,526,0.002809999999954016
74.123.154.158,10.8.0.6,636,0.0005370000003495079
10.8.0.6,74.123.154.158,668,0.060455999999703636
10.8.0.6,74.123.154.158,670,0.016697000000021944
10.8.0.6,74.123.154.158,690,9.600000021237065e-05
74.123.154.158,10.8.0.6,1287,0.6343600000000151
10.8.0.6,74.123.154.158,780,0.592928000000029
74.123.154.158,10.8.0.6,221,0.13342999999986205
10.8.0.6,74.123.154.158,759,0.18013900000005378
74.123.154.158,10.8.0.6,1127,0.21903599999996004
10.8.0.6,74.123.154.158,767,0.23075599999992846
74.123.154.158,10.8.0.6,837,0.22453200000018114
10.8.0.6,74.123.154.158,773,0.16919999999981883
74.123.154.158,10.8.0.6,725,0.16944599999987986
10.8.0.6,74.123.154.158,758,0.17548900000019785
74.123.154.158,10.8.0.6,1298,0.5476370000001225
74.123.154.158,10.8.0.6,396,0.021475999999893247
10.8.0.6,74.123.154.158,758,0.5612959999998566
10.8.0.6,74.123.154.158,765,0.04109699999980876
74.123.154.158,10.8.0.6,445,0.34167900000011286
10.8.0.6,74.123.154.158,766,0.3049820000001091
74.123.154.158,10.8.0.6,233,0.1717209999997067
10.8.0.6,74.123.154.158,732,0.1732649999999012
74.123.154.158,10.8.0.6,438,0.05901399999993373
10.8.0.6,74.123.154.158,783,0.06218300000000454
74.123.154.158,10.8.0.6,1218,0.11466999999993277
10.8.0.6,74.123.154.158,779,0.08551500000021406
74.123.154.158,10.8.0.6,1311,0.0600470000003952
74.123.154.158,10.8.0.6,1311,0.08725000000004002
74.123.154.158,10.8.0.6,570,0.2640779999996994
74.123.154.158,10.8.0.6,1004,2.1736409999998614
74.123.154.158,10.8.0.6,1062,3.4801790000001347
74.123.154.158,10.8.0.6,215,9.535362000000077
10.8.0.6,163.171.140.206,572,2106.981469
163.171.140.206,10.8.0.6,302,2107.0315360000004
10.8.0.6,101.227.0.133,434,0
10.8.0.6,112.91.135.58,422,0
112.91.135.58,10.8.0.6,724,0
10.8.0.6,64.233.184.138,231,0
64.233.184.138,10.8.0.6,135,0
10.8.0.6,104.17.94.92,594,0
104.17.94.92,10.8.0.6,354,0
10.8.0.6,104.17.95.92,590,0
104.17.95.92,10.8.0.6,350,0
10.8.0.6,104.17.94.92,593,0.31982200000038574
104.17.94.92,10.8.0.6,353,0.3187720000000809
10.8.0.6,69.192.79.44,526,0
69.192.79.44,10.8.0.6,712,0
10.8.0.6,198.11.132.198,824,0
198.11.132.198,10.8.0.6,575,0
10.8.0.6,69.192.70.38,464,0
69.192.70.38,10.8.0.6,616,0
10.8.0.6,216.58.212.238,701,0
216.58.212.238,10.8.0.6,401,0
10.8.0.6,52.85.255.238,466,0
52.85.255.238,10.8.0.6,668,0
10.8.0.6,200.147.41.211,840,0
200.147.41.211,10.8.0.6,57,0
10.8.0.6,210.129.151.141,464,0
10.8.0.6,23.56.184.29,487,0
23.56.184.29,10.8.0.6,538,0
210.129.151.141,10.8.0.6,931,0
10.8.0.6,219.100.47.65,418,0
219.100.47.65,10.8.0.6,1082,0
10.8.0.6,178.250.0.130,399,0
178.250.0.130,10.8.0.6,1107,0
10.8.0.6,172.217.17.33,451,1659.150006
172.217.17.33,10.8.0.6,413,1659.1606689999999
10.8.0.6,173.241.240.220,977,0
10.8.0.6,37.252.172.27,900,0
37.252.172.27,10.8.0.6,887,0
10.8.0.6,178.250.2.89,798,0
10.8.0.6,185.64.189.112,957,0
10.8.0.6,152.195.15.114,720,0
10.8.0.6,152.195.15.114,720,4.6999999995023245e-05
10.8.0.6,152.195.15.114,719,0.0011080000003858004
178.250.2.89,10.8.0.6,261,0
173.241.240.220,10.8.0.6,902,0
185.64.189.112,10.8.0.6,258,0
10.8.0.6,210.129.151.141,547,6.82952000000023
10.8.0.6,13.115.198.113,553,0
10.8.0.6,13.115.198.113,553,5.899999996472616e-05
10.8.0.6,13.115.198.113,552,0.017914999999902648
10.8.0.6,213.19.162.51,1146,0
10.8.0.6,213.19.162.51,1145,0.0001160000001618755
10.8.0.6,213.19.162.51,1146,0.001209000000017113
213.19.162.51,10.8.0.6,1259,0
213.19.162.51,10.8.0.6,1219,0.10163599999987127
213.19.162.51,10.8.0.6,1259,0.003509000000121887
13.115.198.113,10.8.0.6,783,0
13.115.198.113,10.8.0.6,783,0.002252000000225962
13.115.198.113,10.8.0.6,782,0.04209199999968405
152.195.15.114,10.8.0.6,468,0
152.195.15.114,10.8.0.6,469,0.029695000000174332
152.195.15.114,10.8.0.6,468,0.07033999999976004
210.129.151.141,10.8.0.6,773,6.885743000000275
10.8.0.6,169.47.19.136,466,0
169.47.19.136,10.8.0.6,824,0
10.8.0.6,162.13.248.120,472,0
162.13.248.120,10.8.0.6,625,0
10.8.0.6,213.19.162.90,920,0
213.19.162.90,10.8.0.6,411,0
10.8.0.6,151.101.128.194,541,2237.794152
151.101.128.194,10.8.0.6,375,2237.632715
10.8.0.6,144.123.31.230,393,0
144.123.31.230,10.8.0.6,577,0
10.8.0.6,47.88.251.178,454,0
47.88.251.178,10.8.0.6,585,0
10.8.0.6,104.27.216.28,596,0
104.27.216.28,10.8.0.6,45,0
10.8.0.6,104.27.216.28,560,0.9641280000000734
104.27.216.28,10.8.0.6,45,0.06259000000000015
10.8.0.6,104.27.216.28,559,0.022965000000112923
10.8.0.6,104.27.216.28,564,0.001653999999689404
10.8.0.6,104.27.216.28,562,0.0006750000002284651
10.8.0.6,104.27.216.28,537,0.0018169999998463027
10.8.0.6,104.27.216.28,571,4.1000000237545464e-05
104.27.216.28,10.8.0.6,45,0.024422999999842432
104.27.216.28,10.8.0.6,45,0.0009829999999055872
104.27.216.28,10.8.0.6,45,0.0015940000002956367
104.27.216.28,10.8.0.6,424,0.00016000000005078618
104.27.216.28,10.8.0.6,311,0.0007599999999001739
10.8.0.6,104.27.216.28,574,0.03632900000002337
10.8.0.6,104.28.30.93,409,0
104.27.216.28,10.8.0.6,54,0.03644399999984671
104.28.30.93,10.8.0.6,45,0
10.8.0.6,93.184.220.66,589,0
93.184.220.66,10.8.0.6,930,0
10.8.0.6,104.27.216.28,560,1.34112099999993
10.8.0.6,104.27.216.28,650,0.016687999999703607
10.8.0.6,104.27.216.28,667,7.900000036897836e-05
104.27.216.28,10.8.0.6,45,1.3567259999999806
104.27.216.28,10.8.0.6,871,0.0012950000000273576
104.27.216.28,10.8.0.6,45,1.4645980000000236
10.8.0.6,104.27.216.28,708,3.3401959999996507
10.8.0.6,104.27.216.28,708,0.09497000000010303
10.8.0.6,104.27.216.28,708,0.1047910000002048
10.8.0.6,104.27.216.28,714,0.32989699999961886
10.8.0.6,104.27.216.28,708,0.21424600000000282
10.8.0.6,104.27.216.28,708,0.10468500000024505
104.27.216.28,10.8.0.6,45,3.6404720000000452
10.8.0.6,104.28.30.93,471,6.6652540000000045
104.28.30.93,10.8.0.6,45,6.65934900000002
10.8.0.6,52.29.251.15,178,0
52.29.251.15,10.8.0.6,377,0
10.8.0.6,151.101.2.187,466,0
151.101.2.187,10.8.0.6,469,0
10.8.0.6,222.73.244.121,467,0
222.73.244.121,10.8.0.6,354,0
10.8.0.6,222.73.244.121,422,0.433610999999928
10.8.0.6,222.73.244.121,429,0.01171699999986231
10.8.0.6,222.73.244.121,419,0.00765400000000227
10.8.0.6,163.171.140.206,403,1210.416147
222.73.244.121,10.8.0.6,406,0.40793299999995725
10.8.0.6,222.73.244.121,408,0.27809300000035364
10.8.0.6,222.73.244.121,409,0.00669900000002599
222.73.244.121,10.8.0.6,618,0.018677000000025146
10.8.0.6,222.73.244.121,423,0.015930000000025757
10.8.0.6,222.73.244.121,409,0.00014399999963643495
10.8.0.6,222.73.244.121,407,0.01051499999994121
222.73.244.121,10.8.0.6,982,0.37912599999981467
