source_ip,dest_ip,packet_size,time_diff
192.168.3.131,207.46.0.109,1174,1.1656559999999985
206.108.207.155,192.168.3.131,1182,0
192.168.3.131,65.55.206.199,806,1.1883969999999948
207.46.0.109,192.168.3.131,75,1.1645770000000084
65.55.206.199,192.168.3.131,854,1.294175999999993
192.168.3.131,66.220.149.32,1199,12.140672000000002
66.220.149.32,192.168.3.131,610,1.3046760000000006
192.168.3.131,195.27.155.11,1022,12.13922999999999
192.168.3.131,208.82.236.129,646,3.864214000000004
195.27.155.11,192.168.3.131,256,12.139360000000003
208.82.236.129,192.168.3.131,1042,3.746886999999994
192.168.3.131,208.82.236.130,497,13.880897000000004
208.82.236.130,192.168.3.131,725,13.889397999999993
192.168.3.131,204.9.163.166,353,13.651686999999995
192.168.3.131,65.54.95.68,723,2.989173000000008
204.9.163.166,192.168.3.131,272,13.652905000000004
65.54.95.68,192.168.3.131,1009,3.072344000000001
192.168.3.131,65.54.95.75,739,11.543743
65.54.95.75,192.168.3.131,221,11.541947999999998
192.168.3.131,65.54.95.75,740,0.3585340000000059
65.54.95.75,192.168.3.131,221,0.3588060000000013
192.168.3.131,65.54.95.75,740,0.03178699999999424
65.54.95.75,192.168.3.131,221,0.03170800000000895
192.168.3.131,208.82.236.129,677,5.015300999999994
208.82.236.129,192.168.3.131,1382,5.042539000000005
192.168.3.131,65.54.95.68,764,9.038910999999999
65.54.95.68,192.168.3.131,222,8.955302000000003
192.168.3.131,208.82.236.129,681,5.410070000000005
208.82.236.129,192.168.3.131,780,5.386986000000007
192.168.3.131,208.82.236.129,650,2.2085249999999945
208.82.236.129,192.168.3.131,925,2.210825
192.168.3.131,208.82.236.130,497,12.635502000000002
208.82.236.130,192.168.3.131,174,12.632930000000002
192.168.3.131,204.9.163.166,353,12.61579900000001
204.9.163.166,192.168.3.131,272,12.616306999999992
206.108.207.163,192.168.3.131,468,55.647129
192.168.3.131,65.54.95.75,764,17.330368000000007
192.168.3.131,65.54.95.75,764,0.0015049999999945385
65.54.95.75,192.168.3.131,221,17.331932999999992
65.54.95.75,192.168.3.131,221,0.001563000000004422
172.16.255.1,204.9.163.158,119,0
204.9.163.158,172.16.255.1,335,0
192.168.3.131,208.82.236.129,680,6.804035000000013
208.82.236.129,192.168.3.131,1382,6.872585999999998
192.168.3.131,208.82.236.129,675,3.6444569999999885
208.82.236.129,192.168.3.131,1478,3.7343669999999918
172.16.255.1,204.9.163.158,119,7.229399000000001
204.9.163.158,172.16.255.1,335,7.239539999999991
172.16.255.1,204.9.163.158,119,1.301682999999997
204.9.163.158,172.16.255.1,335,1.2931460000000072
172.16.255.1,204.9.163.158,119,0.18629199999999457
204.9.163.158,172.16.255.1,335,0.18499599999999816
192.168.3.131,65.54.95.68,731,18.011162
192.168.3.131,65.54.95.75,714,9.011205000000004
192.168.3.131,65.54.95.68,714,0.0026340000000004693
192.168.3.131,65.54.95.68,714,0.00021999999999877673
65.54.95.68,192.168.3.131,316,18.030113999999998
65.54.95.75,192.168.3.131,877,9.036219000000003
65.54.95.68,192.168.3.131,1471,0.013716000000002282
65.54.95.68,192.168.3.131,1447,0.0008250000000060709
206.108.207.155,192.168.3.131,468,29.529591999999994
172.16.255.1,204.9.163.158,119,3.9429190000000034
204.9.163.158,172.16.255.1,335,3.946727999999993
192.168.3.131,208.82.236.129,645,10.599777000000003
208.82.236.129,192.168.3.131,980,10.43920700000001
192.168.3.131,208.82.236.130,497,21.044145999999998
192.168.3.131,208.82.236.130,497,0.050224000000000046
208.82.236.130,192.168.3.131,234,21.03997100000001
208.82.236.130,192.168.3.131,757,0.043655999999998585
192.168.3.131,65.54.95.68,714,9.033657000000005
192.168.3.131,65.54.95.75,714,9.037519000000003
192.168.3.131,65.54.95.75,714,0.0007949999999965485
65.54.95.68,192.168.3.131,426,9.023586999999992
65.54.95.75,192.168.3.131,1235,9.03935899999999
65.54.95.75,192.168.3.131,664,0.016598999999999364
172.16.255.1,204.9.163.158,273,8.362435000000005
204.9.163.158,172.16.255.1,339,8.359591000000009
192.168.3.131,208.82.236.129,645,14.295326000000003
208.82.236.129,192.168.3.131,931,14.29551699999999
192.168.3.131,208.82.236.130,497,14.256672999999992
208.82.236.130,192.168.3.131,463,14.25842999999999
