source_ip,dest_ip,packet_size,time_diff
157.99.66.52,41.204.84.102,208,0.03438799999999986
41.204.84.102,157.99.66.52,229,0.6138529999999989
41.204.84.102,157.99.66.52,233,5.000000000165983e-05
157.99.66.52,41.204.84.103,109,3.7399950000000004
41.204.84.103,157.99.66.52,472,3.8158069999999995
41.204.84.103,157.99.66.52,229,0.12493299999999863
157.99.66.52,41.204.84.103,272,0.16451000000000704
157.99.66.52,69.178.85.254,80,0
157.99.66.52,69.178.85.14,88,10.927402999999998
157.99.66.52,69.178.85.14,88,0.004941000000002305
157.99.66.52,69.178.85.14,88,0.009533000000004677
157.99.66.52,69.178.85.14,88,0.002696999999997729
157.99.66.52,69.178.85.14,88,0.008932000000001494
66.201.189.14,41.204.84.253,109,3.2193630000000084
41.204.84.253,66.201.189.14,576,3.2207599999999985
41.204.84.253,66.201.189.14,693,0.01547100000000512
66.201.189.14,41.204.84.253,1184,0.02196299999999951
157.99.66.52,41.204.84.102,109,4.022194000000006
41.204.84.102,157.99.66.52,79,4.140190999999994
157.99.66.52,41.204.84.102,272,0.3544239999999945
41.204.84.102,157.99.66.52,229,0.1988460000000032
66.201.189.14,41.204.84.253,109,3.2138729999999924
41.204.84.253,66.201.189.14,576,3.220362999999992
41.204.84.253,66.201.189.14,693,0.01811800000000119
66.201.189.14,41.204.84.253,1184,0.01971799999999746
130.68.81.253,66.201.189.14,654,9.208935999999994
130.68.81.253,66.201.189.14,654,0.0006490000000098917
130.68.81.253,66.201.189.14,654,0.0019969999999887023
130.68.81.253,66.201.189.14,654,0.006039000000001238
157.99.66.52,69.178.85.14,92,4.980054999999993
157.99.66.52,69.178.85.14,92,0.00015000000000497948
157.99.66.52,69.178.85.14,92,0.010780999999994378
157.99.66.52,69.178.85.14,92,0.0009480000000081645
157.99.66.52,69.178.85.14,92,0.009084000000001424
66.201.189.14,41.204.84.253,109,3.321831000000003
41.204.84.253,66.201.189.14,576,3.3234309999999994
41.204.84.253,66.201.189.14,693,0.020214000000009946
66.201.189.14,41.204.84.253,272,0.021213000000003035
66.201.189.14,41.204.84.253,109,3.215372000000002
41.204.84.253,66.201.189.14,576,3.216319999999996
41.204.84.253,66.201.189.14,693,0.018968000000000984
66.201.189.14,41.204.84.253,1184,0.020962999999994736
66.201.189.14,41.204.84.253,109,3.2147230000000064
41.204.84.253,66.201.189.14,576,3.2167689999999993
130.68.81.253,66.201.189.14,654,8.68381500000001
130.68.81.253,66.201.189.14,654,0.004790999999997325
130.68.81.253,66.201.189.14,654,0.0027949999999918873
130.68.81.253,66.201.189.14,654,0.0058900000000079444
41.204.84.253,66.201.189.14,693,0.22704899999999384
66.201.189.14,41.204.84.253,272,0.22954399999998998
66.201.189.14,41.204.84.253,109,3.214573999999999
41.204.84.253,66.201.189.14,576,3.2170690000000093
130.68.81.253,66.201.189.14,654,9.680703999999992
130.68.81.253,66.201.189.14,654,0.005192000000008079
130.68.81.253,66.201.189.14,654,0.0034929999999917527
110.209.6.52,110.209.6.25,626,0
110.209.6.25,110.209.6.52,1229,0
66.201.189.14,202.11.82.253,88,60.446181
66.201.189.14,202.11.82.253,109,0.05714799999999798
202.11.82.253,66.201.189.14,576,60.502934999999994
130.68.81.253,66.201.189.14,654,9.232495
130.68.81.253,66.201.189.14,654,0.005191000000010604
130.68.81.253,66.201.189.14,654,0.0033439999999984593
130.68.81.253,66.201.189.14,654,0.0030450000000001864
130.68.81.253,66.201.189.14,654,9.198055999999994
130.68.81.253,66.201.189.14,654,0.0035469999999975244
130.68.81.253,66.201.189.14,654,0.002693000000007828
130.68.81.253,66.201.189.14,654,0.003692999999998392
130.68.81.253,66.201.189.14,654,11.51522
130.68.81.253,66.201.189.14,654,0.0005940000000066448
130.68.81.253,66.201.189.14,654,0.0021469999999936817
130.68.81.253,66.201.189.14,654,0.0028980000000018435
130.68.81.253,66.201.189.14,654,0.00463799999999992
130.68.81.253,66.201.189.14,654,9.231846999999988
130.68.81.253,66.201.189.14,654,0.004794000000003962
130.68.81.253,66.201.189.14,654,0.002992000000006101
130.68.81.253,66.201.189.14,654,0.002845000000007758
66.201.189.14,202.11.82.253,88,36.50104
202.11.82.253,66.201.189.14,595,36.501189999999994
66.201.189.14,202.11.82.253,386,2.184542999999991
202.11.82.253,66.201.189.14,633,2.184492000000006
66.201.189.14,202.11.82.253,109,0.009535999999997102
202.11.82.253,66.201.189.14,576,0.009383000000013908
202.11.82.253,66.201.189.14,683,0.006439000000000306
66.201.189.14,202.11.82.253,386,0.01572500000000332
202.11.82.253,66.201.189.14,633,0.009332999999998037
66.201.189.14,202.11.82.253,468,0.013474000000002206
202.11.82.253,66.201.189.14,595,0.013425999999981286
202.11.82.253,66.201.189.14,659,0.02650400000001696
66.201.189.14,202.11.82.253,426,0.041324000000003025
202.11.82.253,66.201.189.14,670,0.014873999999991838
66.201.189.14,202.11.82.253,127,0.04132699999999545
202.11.82.253,66.201.189.14,595,0.04132699999999545
66.201.189.14,202.11.82.253,386,1.5432739999999967
202.11.82.253,66.201.189.14,633,1.5433240000000126
66.201.189.14,202.11.82.253,601,0.018467000000015332
202.11.82.253,66.201.189.14,681,0.018267000000008693
66.201.189.14,202.11.82.253,381,1.0658679999999947
202.11.82.253,66.201.189.14,595,1.065967999999998
66.201.189.14,202.11.82.253,413,0.007586000000003423
66.201.189.14,202.11.82.253,365,0.0004999999999881766
202.11.82.253,66.201.189.14,677,0.007936999999998307
202.11.82.253,66.201.189.14,595,0.0004480000000057771
66.201.189.14,202.11.82.253,381,0.012228000000021666
202.11.82.253,66.201.189.14,595,0.012677999999993972
130.68.81.253,66.201.189.14,654,11.643538000000007
130.68.81.253,66.201.189.14,654,0.0008029999999905613
130.68.81.253,66.201.189.14,654,0.0038429999999891606
130.68.81.253,66.201.189.14,654,0.005386000000015656
130.68.81.253,66.201.189.14,654,0.006388999999984435
66.201.189.14,202.11.82.253,94,3.986459999999994
202.11.82.253,66.201.189.14,635,3.9857629999999915
66.201.189.14,202.11.82.253,396,0.009782999999998765
202.11.82.253,66.201.189.14,672,0.009781000000003814
66.201.189.14,202.11.82.253,457,0.0035939999999925476
202.11.82.253,66.201.189.14,691,0.004043999999993275
66.201.189.14,202.11.82.253,386,0.008135000000009995
202.11.82.253,66.201.189.14,633,0.007936000000000831
66.201.189.14,202.11.82.253,386,0.02944800000000214
202.11.82.253,66.201.189.14,633,0.029297000000013895
66.201.189.14,202.11.82.253,396,0.0065389999999752035
66.201.189.14,202.11.82.253,362,0.000499000000019123
202.11.82.253,66.201.189.14,672,0.006937999999991007
202.11.82.253,66.201.189.14,633,0.00044900000000325235
66.201.189.14,202.11.82.253,397,0.009932999999989534
202.11.82.253,66.201.189.14,673,0.009433000000001357
66.201.189.14,202.11.82.253,393,0.00893300000001318
202.11.82.253,66.201.189.14,669,0.009038000000003876
66.201.189.14,202.11.82.253,371,0.0013479999999788106
66.201.189.14,202.11.82.253,402,0.0004540000000190503
66.201.189.14,202.11.82.253,396,0.00034499999998161
202.11.82.253,66.201.189.14,671,0.0019929999999988013
202.11.82.253,66.201.189.14,702,0.0006509999999764204
202.11.82.253,66.201.189.14,672,0.000499000000019123
66.201.189.14,202.11.82.253,390,0.015126000000009299
202.11.82.253,66.201.189.14,666,0.014024000000006254
66.201.189.14,202.11.82.253,388,0.003541000000012673
66.201.189.14,202.11.82.253,98,0.0006979999999998654
66.201.189.14,202.11.82.253,405,0.0003999999999848569
202.11.82.253,66.201.189.14,688,0.004540999999989026
202.11.82.253,66.201.189.14,639,0.0004989999999907013
202.11.82.253,66.201.189.14,681,0.0006490000000098917
66.201.189.14,202.11.82.253,386,0.012927000000019007
66.201.189.14,202.11.82.253,372,4.999999998744897e-05
202.11.82.253,66.201.189.14,633,0.012029000000012502
202.11.82.253,66.201.189.14,633,0.0004989999999907013
66.201.189.14,202.11.82.253,342,0.013974999999987858
202.11.82.253,66.201.189.14,632,0.013326000000006388
66.201.189.14,202.11.82.253,400,0.014475000000004457
202.11.82.253,66.201.189.14,676,0.014524999999991905
66.201.189.14,202.11.82.253,190,0.008734000000004016
202.11.82.253,66.201.189.14,649,0.008683999999988146
66.201.189.14,202.11.82.253,88,0.006138999999990347
202.11.82.253,66.201.189.14,659,0.006140000000016244
66.201.189.14,202.11.82.253,397,0.005790000000018836
202.11.82.253,66.201.189.14,664,0.007535999999987553
66.201.189.14,202.11.82.253,386,0.02036499999999819
202.11.82.253,66.201.189.14,633,0.018620999999996002
66.201.189.14,202.11.82.253,391,0.0033449999999959346
202.11.82.253,66.201.189.14,691,0.0033400000000085583
66.201.189.14,202.11.82.253,416,0.004690000000010741
202.11.82.253,66.201.189.14,654,0.004642999999987296
66.201.189.14,202.11.82.253,379,0.7923029999999756
202.11.82.253,66.201.189.14,679,0.7927490000000148
66.201.189.14,202.11.82.253,378,0.008632000000005746
66.201.189.14,202.11.82.253,390,0.00025100000001998524
202.11.82.253,66.201.189.14,677,0.008485000000007403
202.11.82.253,66.201.189.14,355,0.00025099999999156353
66.201.189.14,202.11.82.253,377,0.0011969999999905667
202.11.82.253,66.201.189.14,676,0.0009479999999939537
66.201.189.14,202.11.82.253,377,0.0076369999999883476
202.11.82.253,66.201.189.14,676,0.009383000000013908
66.201.189.14,202.11.82.253,378,0.009433000000001357
202.11.82.253,66.201.189.14,677,0.007536999999985028
66.201.189.14,202.11.82.253,380,0.02146200000001386
202.11.82.253,66.201.189.14,679,0.021512000000001308
66.201.189.14,202.11.82.253,378,0.001148000000000593
202.11.82.253,66.201.189.14,677,0.0010510000000181208
66.201.189.14,202.11.82.253,378,0.0010019999999997253
202.11.82.253,66.201.189.14,677,0.000945000000001528
66.201.189.14,202.11.82.253,379,0.000945000000001528
202.11.82.253,66.201.189.14,678,0.0009979999999814027
66.201.189.14,202.11.82.253,378,0.001148000000000593
202.11.82.253,66.201.189.14,677,0.001148000000000593
66.201.189.14,202.11.82.253,387,0.0011489999999980682
202.11.82.253,66.201.189.14,686,0.001098000000013144
66.201.189.14,202.11.82.253,386,0.0012470000000064374
202.11.82.253,66.201.189.14,685,0.0012480000000039126
66.201.189.14,202.11.82.253,385,0.0010979999999847223
202.11.82.253,66.201.189.14,684,0.0010989999999821976
66.201.189.14,202.11.82.253,385,0.001396999999997206
202.11.82.253,66.201.189.14,684,0.0013460000000122818
66.201.189.14,202.11.82.253,386,0.0009990000000072996
202.11.82.253,66.201.189.14,685,0.0010489999999947486
66.201.189.14,202.11.82.253,388,0.001046999999999798
202.11.82.253,66.201.189.14,687,0.0010479999999972733
66.201.189.14,202.11.82.253,386,0.0010990000000106193
202.11.82.253,66.201.189.14,685,0.0015469999999879747
66.201.189.14,202.11.82.253,387,0.0015469999999879747
202.11.82.253,66.201.189.14,686,0.0011050000000238924
66.201.189.14,202.11.82.253,386,0.001098000000013144
202.11.82.253,66.201.189.14,685,0.0011909999999772936
66.201.189.14,202.11.82.253,357,0.20913299999998003
202.11.82.253,66.201.189.14,595,0.20933200000001762
66.201.189.14,202.11.82.253,387,0.9399370000000147
202.11.82.253,66.201.189.14,633,0.9399389999999812
66.201.189.14,202.11.82.253,400,0.3329129999999907
202.11.82.253,66.201.189.14,676,0.33301099999999906
202.11.82.253,66.201.189.14,698,0.1796340000000214
66.201.189.14,202.11.82.253,400,0.29173399999999106
202.11.82.253,66.201.189.14,676,0.11200099999999225
66.201.189.14,202.11.82.253,372,0.12114200000002029
202.11.82.253,66.201.189.14,654,0.12103700000000117
66.201.189.14,202.11.82.253,401,0.11574099999998566
202.11.82.253,66.201.189.14,677,0.11649399999998877
66.201.189.14,202.11.82.253,407,0.008789000000007263
202.11.82.253,66.201.189.14,683,0.008184999999997444
66.201.189.14,202.11.82.253,127,0.0027399999999886404
202.11.82.253,66.201.189.14,595,0.002645999999998594
66.201.189.14,202.11.82.253,404,0.07107400000001007
202.11.82.253,66.201.189.14,680,0.07117500000001087
66.201.189.14,202.11.82.253,390,0.034090999999989435
66.201.189.14,202.11.82.253,405,9.900000000584441e-05
202.11.82.253,66.201.189.14,662,0.03399100000001454
202.11.82.253,66.201.189.14,681,0.0004969999999957508
66.201.189.14,202.11.82.253,398,0.005994000000015376
202.11.82.253,66.201.189.14,673,0.005589999999983775
66.201.189.14,202.11.82.253,406,0.004486999999983254
202.11.82.253,66.201.189.14,682,0.0044980000000123255
66.201.189.14,202.11.82.253,405,0.008835000000004811
202.11.82.253,66.201.189.14,681,0.008927999999997382
66.201.189.14,202.11.82.253,405,0.005090999999993073
66.201.189.14,202.11.82.253,457,0.000549000000006572
202.11.82.253,66.201.189.14,681,0.005491000000006352
202.11.82.253,66.201.189.14,633,0.0004989999999907013
66.201.189.14,202.11.82.253,405,0.013676000000003796
202.11.82.253,66.201.189.14,681,0.013276999999987993
66.201.189.14,202.11.82.253,174,0.007386999999994259
202.11.82.253,66.201.189.14,627,0.00733700000000681
66.201.189.14,202.11.82.253,392,0.006038999999987027
66.201.189.14,202.11.82.253,406,0.00035000000002582965
202.11.82.253,66.201.189.14,668,0.006439000000000306
202.11.82.253,66.201.189.14,682,0.0004979999999932261
66.201.189.14,202.11.82.253,386,0.005688999999989619
202.11.82.253,66.201.189.14,633,0.00509200000001897
66.201.189.14,202.11.82.253,557,0.010437999999993508
202.11.82.253,66.201.189.14,745,0.010630999999989399
66.201.189.14,202.11.82.253,389,0.0018410000000130822
66.201.189.14,202.11.82.253,379,4.9999999873762135e-06
202.11.82.253,66.201.189.14,679,0.001946000000003778
202.11.82.253,66.201.189.14,657,0.0007490000000132113
66.201.189.14,202.11.82.253,375,0.02495100000001571
202.11.82.253,66.201.189.14,675,0.024805999999983896
66.201.189.14,202.11.82.253,412,0.011528999999995904
66.201.189.14,202.11.82.253,375,0.00064899999998147
202.11.82.253,66.201.189.14,688,0.011179999999995971
66.201.189.14,202.11.82.253,415,0.010235000000022865
202.11.82.253,66.201.189.14,688,0.010332000000005337
66.201.189.14,202.11.82.253,452,0.1291699999999878
202.11.82.253,66.201.189.14,674,0.1293709999999919
66.201.189.14,202.11.82.253,396,0.012476999999989857
66.201.189.14,202.11.82.253,459,5.000000001587068e-05
202.11.82.253,66.201.189.14,673,0.012431000000020731
202.11.82.253,66.201.189.14,672,0.0003469999999765605
66.201.189.14,202.11.82.253,453,0.002345999999988635
202.11.82.253,66.201.189.14,674,0.0019960000000196487
66.201.189.14,202.11.82.253,378,0.005691000000012991
66.201.189.14,202.11.82.253,460,4.899999998997373e-05
202.11.82.253,66.201.189.14,678,0.005689999999987094
202.11.82.253,66.201.189.14,674,0.0005000000000165983
66.201.189.14,202.11.82.253,451,0.011483999999995831
202.11.82.253,66.201.189.14,672,0.010880999999983487
66.201.189.14,202.11.82.253,458,0.024451999999996588
66.201.189.14,202.11.82.253,403,5.000000001587068e-05
202.11.82.253,66.201.189.14,679,0.024756999999993923
202.11.82.253,66.201.189.14,672,0.0005480000000090968
66.201.189.14,202.11.82.253,452,0.01462399999999775
202.11.82.253,66.201.189.14,673,0.01387500000001296
66.201.189.14,202.11.82.253,386,0.0080859999999916
66.201.189.14,202.11.82.253,459,5.000000001587068e-05
202.11.82.253,66.201.189.14,633,0.00818999999998482
202.11.82.253,66.201.189.14,673,0.0004450000000133514
66.201.189.14,202.11.82.253,452,0.01153599999997823
202.11.82.253,66.201.189.14,673,0.011031000000002678
66.201.189.14,202.11.82.253,459,0.02205500000002303
202.11.82.253,66.201.189.14,673,0.022060999999979458
66.201.189.14,202.11.82.253,452,0.016720999999989772
66.201.189.14,202.11.82.253,373,0.00039799999998990643
202.11.82.253,66.201.189.14,673,0.01716900000002397
202.11.82.253,66.201.189.14,673,0.00034999999999740794
66.201.189.14,202.11.82.253,459,0.00574100000000044
66.201.189.14,202.11.82.253,357,0.00039800000001832814
202.11.82.253,66.201.189.14,595,0.005888999999996258
202.11.82.253,66.201.189.14,673,0.00064899999998147
66.201.189.14,202.11.82.253,361,0.002345999999988635
202.11.82.253,66.201.189.14,595,0.0016480000000171913
66.201.189.14,202.11.82.253,453,0.0006989999999973406
202.11.82.253,66.201.189.14,674,0.0009469999999964784
66.201.189.14,202.11.82.253,460,0.01542299999999841
66.201.189.14,202.11.82.253,406,1.9999999949504854e-06
202.11.82.253,66.201.189.14,682,0.01562699999999495
202.11.82.253,66.201.189.14,674,0.0009939999999915017
66.201.189.14,202.11.82.253,430,0.004541000000017448
66.201.189.14,202.11.82.253,452,3.999999989900971e-06
202.11.82.253,66.201.189.14,726,0.0030950000000018463
202.11.82.253,66.201.189.14,673,0.0006979999999998654
66.201.189.14,202.11.82.253,432,0.008080000000006748
66.201.189.14,202.11.82.253,459,3.999999989900971e-06
202.11.82.253,66.201.189.14,684,0.007387000000022681
202.11.82.253,66.201.189.14,673,0.0007489999999847896
66.201.189.14,202.11.82.253,452,0.0095799999999997
66.201.189.14,202.11.82.253,414,4.900000001839544e-05
202.11.82.253,66.201.189.14,675,0.008934000000010656
202.11.82.253,66.201.189.14,673,0.00064899999998147
66.201.189.14,202.11.82.253,459,0.009233999999992193
202.11.82.253,66.201.189.14,673,0.008285000000000764
66.201.189.14,202.11.82.253,453,0.008385000000004084
202.11.82.253,66.201.189.14,674,0.008485000000007403
