source_ip,dest_ip,packet_size,time_diff
176.58.118.240,10.10.6.233,1337,0.040727999999944586
176.58.118.240,10.10.6.233,1323,0.03944400000000314
176.58.118.240,10.10.6.233,1295,0.04511099999945145
176.58.118.240,10.10.6.233,1244,0.03675500000008469
176.58.118.240,10.10.6.233,1371,0.03946300000006886
10.10.6.233,176.58.118.240,73,1.197689999999966
176.58.118.240,10.10.6.233,1216,0.0397080000002461
176.58.118.240,10.10.6.233,69,0.02206800000021758
176.58.118.240,10.10.6.233,1189,0.01667300000008254
176.58.118.240,10.10.6.233,1188,0.041111999999884574
176.58.118.240,10.10.6.233,1265,0.03907100000014907
176.58.118.240,10.10.6.233,1251,0.04112599999916711
176.58.118.240,10.10.6.233,1213,0.04204400000071473
10.10.6.233,176.58.118.240,73,0.24178899999969872
176.58.118.240,10.10.6.233,1175,0.03869699999995646
176.58.118.240,10.10.6.233,69,0.028381000000081258
176.58.118.240,10.10.6.233,1221,0.010870999999497144
176.58.118.240,10.10.6.233,1179,0.04000900000028196
176.58.118.240,10.10.6.233,1184,0.03999599999951897
176.58.118.240,10.10.6.233,1178,0.038765000000239525
176.58.118.240,10.10.6.233,1248,0.04348200000003999
176.58.118.240,10.10.6.233,1289,0.04071899999962625
176.58.118.240,10.10.6.233,1247,0.042130000000724976
176.58.118.240,10.10.6.233,1195,0.03395799999998417
176.58.118.240,10.10.6.233,1241,0.040265999999974156
176.58.118.240,10.10.6.233,1149,0.040143000000171014
176.58.118.240,10.10.6.233,1123,0.03992199999993318
176.58.118.240,10.10.6.233,1119,0.04145599999992555
176.58.118.240,10.10.6.233,1226,0.038810000000012224
176.58.118.240,10.10.6.233,1201,0.04199999999946158
10.10.6.233,176.58.118.240,73,0.5962740000004487
176.58.118.240,10.10.6.233,1251,0.03856400000040594
176.58.118.240,10.10.6.233,69,0.015785999999934575
176.58.118.240,10.10.6.233,1145,0.024763999999777297
176.58.118.240,10.10.6.233,1197,0.040934999999990396
176.58.118.240,10.10.6.233,1180,0.04434800000035466
176.58.118.240,10.10.6.233,1171,0.03260200000022451
176.58.118.240,10.10.6.233,1157,0.04174299999976938
176.58.118.240,10.10.6.233,1259,0.03960499999993772
10.10.6.233,176.58.118.240,73,0.2754349999995611
176.58.118.240,10.10.6.233,1264,0.041938000000300235
176.58.118.240,10.10.6.233,69,0.01909799999975803
176.58.118.240,10.10.6.233,1216,0.020236999999724503
176.58.118.240,10.10.6.233,1184,0.04794800000036048
176.58.118.240,10.10.6.233,1227,0.027414000000135275
176.58.118.240,10.10.6.233,1141,0.042335999999522755
10.10.6.233,176.58.118.240,73,0.20686100000057195
176.58.118.240,10.10.6.233,1135,0.041868999999678636
176.58.118.240,10.10.6.233,69,0.019433000000390166
176.58.118.240,10.10.6.233,1157,0.019750999999814667
176.58.118.240,10.10.6.233,1258,0.03834199999982957
176.58.118.240,10.10.6.233,1206,0.04332500000055006
176.58.118.240,10.10.6.233,1176,0.037761999999929685
176.58.118.240,10.10.6.233,1147,0.041995999999926426
176.58.118.240,10.10.6.233,1210,0.041019999999662105
10.10.6.233,176.58.118.240,73,0.28522199999952136
176.58.118.240,10.10.6.233,1157,0.04033700000036333
176.58.118.240,10.10.6.233,69,0.014302999999927124
176.58.118.240,10.10.6.233,1177,0.02404800000022078
176.58.118.240,10.10.6.233,1206,0.04163400000015827
176.58.118.240,10.10.6.233,1253,0.041204999999536085
10.10.6.233,176.58.118.240,73,0.16433000000051834
176.58.118.240,10.10.6.233,1258,0.03728399999999965
176.58.118.240,10.10.6.233,69,0.018783000000439642
176.58.118.240,10.10.6.233,1250,0.02092499999980646
176.58.118.240,10.10.6.233,1212,0.042255999999724736
176.58.118.240,10.10.6.233,1221,0.03824299999996583
176.58.118.240,10.10.6.233,1170,0.04166900000018359
176.58.118.240,10.10.6.233,1207,0.03856499999983498
10.10.6.233,176.58.118.240,73,0.2258189999993192
176.58.118.240,10.10.6.233,1180,0.04112100000020291
176.58.118.240,10.10.6.233,69,0.01735099999950762
176.58.118.240,10.10.6.233,1238,0.020154000000729866
176.58.118.240,10.10.6.233,1272,0.04107399999975314
10.10.6.233,176.58.118.240,73,0.11023500000010245
176.58.118.240,10.10.6.233,69,0.03204900000037014
176.58.118.240,10.10.6.233,1219,0.007928999999421649
176.58.118.240,10.10.6.233,1177,0.03981800000019575
176.58.118.240,10.10.6.233,1173,0.04176699999970879
10.10.6.233,176.58.118.240,73,0.11635000000023865
176.58.118.240,10.10.6.233,69,0.02323100000012346
176.58.118.240,10.10.6.233,1174,0.016502999999829626
176.58.118.240,10.10.6.233,1146,0.041718999999829975
176.58.118.240,10.10.6.233,1125,0.040860000000066066
176.58.118.240,10.10.6.233,1160,0.03869900000063353
176.58.118.240,10.10.6.233,1276,0.04309899999952904
176.58.118.240,10.10.6.233,1173,0.03676900000027672
176.58.118.240,10.10.6.233,1139,0.04237199999988661
10.10.6.233,176.58.118.240,73,0.2775259999998525
176.58.118.240,10.10.6.233,69,0.02293699999972887
176.58.118.240,10.10.6.233,1131,0.01467899999988731
176.58.118.240,10.10.6.233,1120,0.03949200000079145
176.58.118.240,10.10.6.233,1123,0.04175699999996141
